machine,app,ranks,duration,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,REALTIME (sec)
ruby,laghos,1,2,60694000000,2.97E+11,1.03E+11,8.26E+11,4290000000,1968000000,92000000,78000000,56660660,3.09E+11,93341367017,105104,2213737,6720000000,109.128632
ruby,laghos,56,0.4666,20060142857,33972607143,12426464286,95275642857,192678571.4,122250000,20250000,16035714.29,970212.0714,5541421144,7392859768,108901.75,2108980.821,1187607143,14.06038425
ruby,laghos,1,1.95,60720000000,2.97E+11,1.03E+11,8.26E+11,4308000000,1966000000,108000000,102000000,56536720,3.09E+11,93359245753,105105,2213737,6850000000,108.957721
ruby,laghos,56,0.4666,20122678571,34069642857,12459321429,95543821429,192714285.7,122107142.9,20357142.86,16000000,970329.0714,5540870986,7378344595,108901.75,2108980.821,1181750000,13.28077155
ruby,lulesh2.0,1,0.0333,94571428.57,132553571.4,14571428.57,332696428.6,0,0,0,0,3195.375,8007922.063,807939.8036,938.7321429,19688.71429,2535714.286,0.512647884
ruby,lulesh2.0,27,0.0666,103555555.6,297851851.9,106407407.4,833851851.9,2629629.63,2555555.556,0,0,137381.537,254548112.1,30070596.31,48701.11111,1053497.593,30000000,0.306739704
ruby,lulesh2.0,1,0.0166,157553571.4,220571428.6,23375000,552625000,17857.14286,0,0,0,5033.473214,12926306.82,1164719.911,938.7232143,19688.72321,8357142.857,0.322462143
ruby,lulesh2.0,27,0.0833,152407407.4,458777777.8,165185185.2,1278777778,4185185.185,4333333.333,0,0,215192.7963,403410092.4,47284454.7,52591.66667,1053633.037,52037037.04,0.459772315
ruby,lulesh2.0,1,0.0166,136375000,194303571.4,21410714.29,487303571.4,0,0,0,0,6375.348214,15044255.63,1621694.545,938.7232143,19688.71429,9160714.286,0.418160723
ruby,lulesh2.0,27,0.0666,326962963,793185185.2,289518518.5,2273444444,8777777.778,7148148.148,0,0,318975,599626039.2,69081650,48714.05556,1053498.074,75888888.89,0.753966593
ruby,lulesh2.0,1,0.0333,167892857.1,240321428.6,27357142.86,603125000,0,17857.14286,0,0,9254.607143,22440743.5,2357476.616,938.7232143,19688.71429,14803571.43,0.381725821
ruby,lulesh2.0,27,0.0833,446592592.6,1102444444,404148148.1,3162666667,14888888.89,9962962.963,0,111111.1111,447817.3148,847788831.5,99479836.35,52605.16667,1053633.537,114888888.9,1.104852019
ruby,lulesh2.0,1,0.0333,231410714.3,331928571.4,37232142.86,832839285.7,17857.14286,17857.14286,0,0,12119.57143,25738670.72,3115926.536,938.7232143,19688.71429,13500000,0.648485
ruby,lulesh2.0,27,0.1,614777777.8,1510888889,555888888.9,4340333333,16888888.89,13925925.93,592592.5926,814814.8148,616378.3333,1168761221,135867910.8,52605.64815,1053633.556,160259259.3,1.461733167
ruby,lulesh2.0,1,0.0333,215053571.4,314250000,36750000,789196428.6,17857.14286,0,0,0,15878.625,34542915.93,4128557.384,938.7232143,19688.71429,17535714.29,0.675805321
ruby,lulesh2.0,27,0.1,825148148.1,2024074074,752777777.8,5834444444,27851851.85,18074074.07,2000000,1000000,813023.1111,1545476583,182222517.7,50659.38889,1053565.796,223259259.3,1.940369759
ruby,lulesh2.0,1,0.0333,285607142.9,416857142.9,48982142.86,1046875000,17857.14286,35714.28571,0,0,20451.53571,40823760.98,5053756.857,938.7232143,19688.71429,33017857.14,0.712174384
ruby,lulesh2.0,27,0.1166,1013851852,2558814815,932333333.3,7306666667,33592592.59,26370370.37,3148148.148,1740740.741,1052989.704,2007077220,231246426.6,48714.05556,1053498.074,306407407.4,2.516354
ruby,lulesh2.0,1,0.0333,196714285.7,274232142.9,28553571.43,687410714.3,17857.14286,17857.14286,0,0,4006.696429,12115520.58,1211790.143,938.7232143,19688.72321,5375000,0.694483214
ruby,lulesh2.0,27,0.0833,158592592.6,449740740.7,160740740.7,1258592593,4666666.667,4333333.333,0,0,202033,377002254.3,44499259.17,50659.38889,1053565.796,45481481.48,0.444194389
ruby,lulesh2.0,1,0.0333,181625000,255785714.3,27410714.29,642821428.6,0,0,0,0,6447.982143,19444892.59,1730669.821,938.7232143,19688.71429,12839285.71,0.488233786
ruby,lulesh2.0,27,0.0666,230777777.8,686185185.2,247370370.4,1915296296,6925925.926,6888888.889,0,0,320388.6481,602372268.5,70805501.7,50672.38889,1053566.278,77703703.7,0.717162926
ruby,lulesh2.0,1,0.0333,258000000,364285714.3,39267857.14,914607142.9,17857.14286,0,0,0,9440.071429,28052364.15,2463914.821,938.7232143,19688.71429,15178571.43,0.535581455
ruby,lulesh2.0,27,0.0833,507296296.3,1203111111,443481481.5,3471814815,13555555.56,11259259.26,0,185185.1852,472102.8704,890227605.1,103666936.8,48726.11111,1053498.519,112518518.5,1.127425463
ruby,lulesh2.0,1,0.05,250303571.4,359285714.3,40214285.71,900892857.1,17857.14286,17857.14286,0,0,12988.07143,27784828.4,3415588.152,938.7232143,19688.71429,27785714.29,0.578221134
ruby,lulesh2.0,27,0.1,679148148.1,1665555556,616222222.2,4792888889,22481481.48,14925925.93,592592.5926,703703.7037,673848.8889,1274510835,151212810.8,48726.55556,1053498.537,170148148.1,1.589932333
ruby,lulesh2.0,1,0.05,267214285.7,387785714.3,45250000,974785714.3,17857.14286,35714.28571,0,0,17662.51786,39474986.18,4650732.482,938.7321429,19688.71429,37607142.86,0.66136492
ruby,lulesh2.0,27,0.1333,915000000,2255111111,828481481.5,6474074074,25222222.22,20407407.41,1740740.741,962962.963,921798.3519,1746875266,200989735.4,50672.38889,1053566.278,240740740.7,2.171138185
ruby,lulesh2.0,1,0.05,248696428.6,369928571.4,45625000,931589285.7,35714.28571,35714.28571,0,0,23255,49014013.22,6036394.446,938.7232143,19688.71429,42803571.43,0.793329134
ruby,lulesh2.0,27,0.1333,1192740741,2974074074,1095000000,8530740741,42370370.37,27444444.44,3370370.37,2222222.222,1223580.389,2329089393,274987765.6,50672.85185,1053566.296,340407407.4,2.906627
ruby,lulesh2.0,1,0.05,281660714.3,424482142.9,54410714.29,1069839286,17857.14286,35714.28571,0,0,29848.16071,62271244.15,7653104.732,938.7232143,19688.72321,52875000,1.115688598
ruby,lulesh2.0,27,0.15,1580666667,3891185185,1432962963,11178555556,51444444.44,40222222.22,5296296.296,3037037.037,1576622.241,3006359147,344501148.5,52605.16667,1053633.537,448074074.1,3.726532056
ruby,lulesh2.0,1,0.0333,237928571.4,331839285.7,34964285.71,832589285.7,17857.14286,0,0,0,5236.223214,13234721.94,1611424.732,938.7142857,19688.69643,15678571.43,0.597515786
ruby,lulesh2.0,27,0.0833,211851851.9,602481481.5,210555555.6,1670222222,6444444.444,5740740.741,0,0,269013.1111,504763567,63207665.15,50672.38889,1053566.278,59259259.26,0.586859759
ruby,lulesh2.0,1,0.05,325267857.1,454910714.3,47821428.57,1141589286,0,0,0,0,8110.285714,19783661.72,2252141.009,938.7232143,19688.72321,15250000,0.650035527
ruby,lulesh2.0,27,0.0833,305629629.6,917888888.9,328111111.1,2548888889,9777777.778,9518518.519,0,111111.1111,424028.0926,802053710.7,99194891.24,48713.61111,1053498.056,102370370.4,0.908086444
ruby,lulesh2.0,1,0.05,346642857.1,489357142.9,52857142.86,1228285714,17857.14286,35714.28571,0,0,12009.77679,28532813.96,3208518.741,938.7232143,19688.71429,18250000,0.765554884
ruby,lulesh2.0,27,0.0833,659925925.9,1604888889,583037037,4574222222,18444444.44,15444444.44,148148.1481,629629.6296,627278.1852,1186760853,159306341.5,48714.05556,1053498.074,149074074.1,1.508332056
ruby,lulesh2.0,1,0.0333,238339285.7,347785714.3,41446428.57,874000000,17857.14286,17857.14286,0,0,17242.91964,49958217.19,4639023,938.7232143,19688.71429,33607142.86,0.761626429
ruby,lulesh2.0,27,0.1,896888888.9,2238814815,814148148.1,6364148148,29851851.85,20518518.52,1333333.333,888888.8889,890553.2778,1684336774,224761241.9,50672.38889,1053566.278,228296296.3,2.115449481
ruby,lulesh2.0,1,0.05,427250000,614285714.3,69589285.71,1542303571,0,35714.28571,0,17857.14286,23130.48214,53668292.87,6225646.955,938.7232143,19688.71429,56500000,0.903941
ruby,lulesh2.0,27,0.1166,1210407407,3039074074,1098222222,8613259259,33925925.93,27814814.81,2333333.333,2000000,1218994.407,2309612668,306086144.4,48726.12963,1053498.519,318037037,2.868077019
ruby,lulesh2.0,1,0.0333,377214285.7,555535714.3,67357142.86,1397339286,1035714.286,17857.14286,0,17857.14286,30774.78571,66500267.07,8083655.402,938.7232143,19688.71429,43357142.86,1.495469098
ruby,lulesh2.0,27,0.1333,1587000000,4012851852,1453185185,11378518519,57259259.26,36851851.85,4777777.778,3259259.259,1631197.667,3097113950,417037646.3,52618.66667,1053634.037,448851851.9,3.881587278
ruby,lulesh2.0,1,0.0833,508035714.3,746178571.4,89357142.86,1876107143,1625000,35714.28571,0,17857.14286,39585.33036,83965956.03,10209124.47,938.7232143,19688.71429,69857142.86,1.576977598
ruby,lulesh2.0,27,0.1833,2086555556,5238444444,1921259259,14918296296,68666666.67,53629629.63,7222222.222,4333333.333,2101243.574,4000800789,522287404.4,52618.68519,1053634.037,612851851.9,4.980412907
ruby,lulesh2.0,1,0.0333,260589285.7,365535714.3,39142857.14,915642857.1,35714.28571,17857.14286,0,0,6343.660714,21573507.92,2039634.188,938.7232143,19688.72321,13767857.14,0.912385652
ruby,lulesh2.0,27,0.0833,263740740.7,754518518.5,265296296.3,2088259259,7888888.889,6962962.963,0,0,334513.1852,630826817.6,83051460.85,52604.18519,1053633.5,77370370.37,0.729043796
ruby,lulesh2.0,1,0.0333,409982142.9,573196428.6,60267857.14,1437178571,17857.14286,17857.14286,0,0,10035.45536,30781419.15,2865114.161,938.7232143,19688.71429,11892857.14,1.261271509
ruby,lulesh2.0,27,0.1,373888888.9,1142740741,402111111.1,3149407407,12444444.44,12222222.22,0,629629.6296,528292.6481,999743338.7,131106971,52605.64815,1053633.556,130518518.5,1.137273907
ruby,lulesh2.0,1,0.0333,429946428.6,607428571.4,65428571.43,1523553571,17857.14286,17857.14286,0,17857.14286,15015.49107,36614351.21,4006782.884,938.7232143,19688.71429,17750000,1.317059554
ruby,lulesh2.0,27,0.1,813074074.1,2008666667,722296296.3,5678518519,23185185.19,19370370.37,444444.4444,592592.5926,787342.6296,1489781903,219816551.8,48726.12963,1053498.519,189703703.7,1.871209907
ruby,lulesh2.0,1,0.05,370892857.1,535464285.7,61785714.29,1344553571,35714.28571,35714.28571,0,0,20986.40179,48036312.52,5678030.929,938.7232143,19688.71429,49660714.29,0.999977402
ruby,lulesh2.0,27,0.1,1085555556,2777703704,990703703.7,7808407407,37851851.85,25925925.93,1962962.963,1407407.407,1117860.704,2117859121,309571070.1,52618.66667,1053634.037,287592592.6,2.654479019
ruby,lulesh2.0,1,0.05,523696428.6,753625000,85517857.14,1892910714,142857.1429,35714.28571,0,17857.14286,28637.72321,60419099.47,7606029.009,938.7232143,19688.71429,42607142.86,1.471250384
ruby,lulesh2.0,27,0.15,1455962963,3771777778,1347000000,10592444444,43592592.59,35481481.48,3296296.296,2925925.926,1530880.889,2903578998,419322632.3,52605.16667,1053633.537,397740740.7,3.593544111
ruby,lulesh2.0,1,0.05,526910714.3,770446428.6,91017857.14,1937678571,1571428.571,17857.14286,0,0,38047.34821,81918496.27,10038218.7,938.7232143,19688.71429,71625000,1.597377991
ruby,lulesh2.0,27,0.15,1984296296,5063407407,1831370370,14304185185,71037037.04,45851851.85,6148148.148,4222222.222,2035600.315,3865951059,573118054.1,50659.38889,1053565.796,537888888.9,4.840225315
ruby,lulesh2.0,1,0.05,561035714.3,833303571.4,102428571.4,2096160714,1464285.714,53571.42857,0,17857.14286,49277.1875,108409444.5,12854003.96,938.7142857,19688.6875,90357142.86,1.827765545
ruby,lulesh2.0,27,0.1666,2572703704,6552888889,2350407407,18463444444,86259259.26,67333333.33,9222222.222,5851851.852,2640512.481,5031629298,715636914.9,52590.68519,1053633,770629629.6,6.243049296
ruby,lulesh2.0,1,0.0166,61767857.14,85946428.57,8892857.143,215857142.9,0,0,0,0,2299.455357,4630452.741,410818.1429,938.7232143,19688.72321,2017857.143,0.160493107
ruby,lulesh2.0,27,0.0666,55259259.26,154111111.1,54777777.78,434111111.1,962962.963,851851.8519,0,0,71372.55556,130142922.7,15205231.54,50659.38889,1053565.796,14444444.44,0.155157519
ruby,lulesh2.0,1,0.0333,84267857.14,117625000,12535714.29,294946428.6,0,0,0,0,4186.267857,7271533.036,592507.0804,938.7321429,19688.71429,2821428.571,0.167018643
ruby,lulesh2.0,27,0.0833,78703703.7,233592592.6,84629629.63,654444444.4,1629629.63,1777777.778,0,0,109387.8333,203673106.3,23826702.59,52605.16667,1053633.537,26185185.19,0.236688204
ruby,lulesh2.0,1,0.0333,81053571.43,114446428.6,12482142.86,287642857.1,0,0,0,0,4355.258929,7789552.732,824643.3393,938.7232143,19688.72321,5035714.286,0.210278893
ruby,lulesh2.0,27,0.1,166185185.2,400814814.8,146740740.7,1153370370,4148148.148,3074074.074,0,0,162396.7593,305386332.4,34630641.56,52605.16667,1053633.537,39037037.04,0.381725148
ruby,lulesh2.0,1,0.0333,95553571.43,136107142.9,14857142.86,341464285.7,0,0,0,0,5136.892857,9579489.821,1188501.161,938.7142857,19688.69643,4839285.714,0.250358634
ruby,lulesh2.0,27,0.0666,225703703.7,558444444.4,204518518.5,1601296296,7111111.111,4703703.704,0,0,227940.2963,431156810.2,50695983.96,52605.16667,1053633.537,57851851.85,0.553167593
ruby,lulesh2.0,1,0.0166,89607142.86,129785714.3,15000000,326839285.7,0,0,0,0,7880.053571,14428023.85,1596697.696,938.7232143,19688.72321,12392857.14,0.274995464
ruby,lulesh2.0,27,0.0833,303444444.4,755962963,278407407.4,2170259259,7888888.889,6370370.37,0,0,312953.4074,589572801.5,68681822.28,50659.38889,1053565.796,81111111.11,0.742966944
ruby,lulesh2.0,1,0.0333,135303571.4,194857142.9,21714285.71,489642857.1,0,17857.14286,0,0,8476.098214,16164062.42,2054921.17,938.7142857,19688.69643,11857142.86,0.273572732
ruby,lulesh2.0,27,0.0666,413111111.1,1016592593,375555555.6,2923666667,13592592.59,8629629.63,222222.2222,74074.07407,412104.1296,785006475.8,91751623.41,50658.44444,1053565.759,114814814.8,0.994904907
ruby,lulesh2.0,1,0.0333,157285714.3,228160714.3,26053571.43,573375000,0,17857.14286,0,0,11420.4375,21368287.56,2605353.179,938.7232143,19688.71429,20375000,0.282290777
ruby,lulesh2.0,27,0.1,543074074.1,1328111111,495962963,3836000000,16777777.78,13000000,1222222.222,370370.3704,529646.9259,1010420559,115113950.1,48713.61111,1053498.056,146444444.4,1.308822241
ruby,lulesh2.0,1,0.2333,3753125000,5722982143,743607142.9,14413857143,23714285.71,14000000,1732142.857,178571.4286,447842.9911,923562974.6,112409884.5,938.7232143,19688.72321,675821428.6,11.31676436
ruby,lulesh2.0,27,1.3333,26560222222,64855407407,23312888889,1.83E+11,920111111.1,619814814.8,117814814.8,67222222.22,24390362.26,46423496121,8377999334,52605.64815,1053633.556,7695555556,72.93914163
ruby,lulesh2.0,1,0.2333,3895142857,5948785714,776750000,14988196429,24714285.71,14232142.86,1803571.429,196428.5714,475332.0268,985671100.3,116074916.5,938.7232143,19688.71429,785000000,11.67315203
ruby,lulesh2.0,27,1.4,27875814815,68563481481,24705259259,1.93E+11,961962963,656222222.2,118925925.9,71666666.67,25882447.19,49246459599,8777393741,50659.40741,1053565.796,8406370370,77.22357048
ruby,lulesh2.0,1,0.25,3953250000,6068625000,799982142.9,15291107143,26375000,16071428.57,1821428.571,214285.7143,503566.2679,1036285270,124630133.8,938.7232143,19688.72321,772767857.1,12.43893191
ruby,lulesh2.0,27,1.4833,29397703704,72401185185,26206814815,2.04E+11,1033185185,693814814.8,130555555.6,74259259.26,27435315.35,52186947109,9363909085,52605.16667,1053633.537,8970111111,82.61765057
ruby,lulesh2.0,1,0.2333,4070446429,6264964286,831839285.7,15793321429,28107142.86,16214285.71,1892857.143,339285.7143,533252.7679,1077474857,130090709.3,938.7321429,19688.71429,813017857.1,13.30941722
ruby,lulesh2.0,27,1.5666,31144185185,76613555556,27822962963,2.16E+11,1089370370,736777777.8,140222222.2,80555555.56,29046672.22,55241326024,9898084435,50646.38889,1053565.315,9554037037,87.84231293
ruby,lulesh2.0,1,0.2833,4887321429,7422017857,953267857.1,18692982143,37089285.71,18053571.43,1946428.571,303571.4286,563871.6161,1126975207,137064967.6,938.7232143,19688.71429,875964285.7,13.87397906
ruby,lulesh2.0,27,1.65,30900518519,78395148148,28183888889,2.20E+11,1550222222,776592592.6,145814814.8,84296296.3,30721870.06,58431366662,10648428838,50658.90741,1053565.778,10208703704,93.11408613
ruby,lulesh2.0,1,0.2833,4914517857,7502267857,975035714.3,18899017857,32553571.43,18071428.57,1892857.143,785714.2857,595454.3393,1184822412,149555324,938.7232143,19688.71429,1030482143,14.75005614
ruby,lulesh2.0,27,1.7666,35375074074,86306666667,31607148148,2.45E+11,1231185185,816740740.7,149074074.1,88481481.48,32254801.48,61332182865,11318773754,50659.38889,1053565.796,11036185185,100.2747772
ruby,lulesh2.0,1,0.2833,4767964286,7341982143,975000000,18508035714,34142857.14,19660714.29,1982142.857,732142.8571,628542.2589,1251816772,152597602.1,938.7232143,19688.71429,1063571429,14.29288715
ruby,lulesh2.0,27,1.8833,36287851852,89537444444,33005851852,2.54E+11,1322777778,873185185.2,163888888.9,93111111.11,34262917.11,65150691607,11883822291,50658.90741,1053565.778,11953074074,105.0557494
ruby,lulesh2.0,1,0.3166,5369589286,8209750000,1072732143,20681464286,34553571.43,20321428.57,1946428.571,2017857.143,662868.0536,1314172347,160487397.9,938.7232143,19688.72321,1121982143,15.55014221
ruby,lulesh2.0,27,1.9833,36392592593,92343629630,33789518519,2.60E+11,1352888889,913407407.4,172148148.1,99592592.59,36131093.72,68704443252,12735604475,50672.38889,1053566.278,12553629630,111.3962348
ruby,lulesh2.0,1,0.3166,5212178571,8041303571,1072071429,20272232143,36196428.57,21892857.14,2017857.143,1928571.429,698342.8036,1389291579,173340694.4,938.7232143,19688.72321,1167535714,15.61298032
ruby,lulesh2.0,27,2.1,37801444444,96327185185,35183481481,2.71E+11,1454666667,958666666.7,178703703.7,103074074.1,38066403.72,72377962194,13414235299,50672.38889,1053566.278,13486851852,117.7535907
ruby,lulesh2.0,1,0.35,5893732143,9022839286,1179892857,22730660714,38892857.14,22410714.29,2178571.429,2160714.286,734919.5982,1464167056,181539986.6,938.7232143,19688.72321,1112642857,17.85933847
ruby,lulesh2.0,27,2.2333,43172296296,1.06E+11,39265185185,3.00E+11,1492444444,1012629630,187444444.4,109481481.5,40068912,76185817567,14135394312,52605.16667,1053633.537,14470222222,124.4955018
ruby,lulesh2.0,1,0.3666,5976750000,9183607143,1212839286,23142767857,41428571.43,24446428.57,2821428.571,2250000,773014.8929,1535392648,186043448.8,938.7232143,19688.71429,1387910714,17.21241464
ruby,lulesh2.0,27,2.3666,43495777778,1.09E+11,40496037037,3.09E+11,1594740741,1072666667,198444444.4,114074074.1,41874333.43,79600343518,14419809561,50659.38889,1053565.796,15054481481,132.173732
ruby,lulesh2.0,1,0.1333,2028035714,3075910714,395785714.3,7747053571,12696428.57,6071428.571,17857.14286,89285.71429,229752.4554,489572121,56642899.6,938.7232143,19688.71429,333410714.3,6.089985821
ruby,lulesh2.0,27,0.6166,12858814815,32408592593,11487629630,90693481481,510037037,316814814.8,57185185.19,34407407.41,12490143.78,23895251840,4191031004,52605.16667,1053633.537,4225407407,31.9829145
ruby,sw4lite,1,0.05,338750000,873982142.9,129053571.4,1991053571,20964285.71,2125000,0,0,0.4375,85097093.98,14434351.7,954.8392857,19700.49107,79553571.43,1.583915152
